iso_code;year;nopif_drought;nopif_earthquakes;nopif_volcanic_activity;nopif_floods;nopif_storms;nopif_landslides;nopif_wildfires;nopif_extreme_temperatures
PLW;1960;0;0;0;0;0;0;0;0
PLW;1970;0;0;0;0;0;0;0;0
PLW;1980;0;0;0;0;0;0;0;0
PLW;1990;0;0;0;0;0;0;0;0
PLW;2000;0;0;0;0;0;0;0;0
PLW;2010;0;0;0;0;0;0;0;0
PLW;2020;0;0;0;0;0;0;0;0
PSE;1950;0;0;0;0;0;0;0;0
PSE;1960;0;0;0;0;0;0;0;0
PSE;1970;0;0;0;0;0;0;0;0
PSE;1980;0;0;0;0;0;0;0;0
PSE;1990;0;0;0;0;0;0;0;0
PSE;2000;0;0;0;0;0;0;0;0
PSE;2010;0;0;0;0;10;0;0;0
PSE;2020;0;0;0;0;0;0;0;0
PAN;1950;0;0;0;0;0;0;0;0
PAN;1960;0;0;0;0;2;0;0;0
PAN;1970;0;0;0;50;0;0;0;0
PAN;1980;0;0;0;0;0;0;0;0
PAN;1990;0;60;0;6;5;0;0;0
PAN;2000;0;8;0;1;0;0;0;0
PAN;2010;0;0;0;33;0;0;0;0
PAN;2020;0;0;0;0;0;0;0;0
PNG;1950;0;0;0;0;0;0;0;0
PNG;1960;0;0;0;0;0;0;0;0
PNG;1970;0;2;0;0;0;0;0;0
PNG;1980;0;0;0;0;0;0;0;0
PNG;1990;0;87;3;0;4;1;0;0
PNG;2000;0;7;0;0;0;3;0;0
PNG;2010;0;30;0;0;0;0;0;0
PNG;2020;0;8;0;0;0;0;0;0
PRY;1950;0;0;0;0;0;0;0;0
PRY;1960;0;0;0;0;0;0;0;0
PRY;1970;0;0;0;0;0;0;0;0
PRY;1980;0;0;0;0;0;0;0;0
PRY;1990;0;0;0;0;8;0;0;0
PRY;2000;0;0;0;0;0;0;0;0
PRY;2010;0;0;0;0;13;0;0;0
PRY;2020;0;0;0;0;0;0;0;0
PER;1950;0;22;0;0;0;0;0;0
PER;1960;0;204;0;30;0;0;0;0
PER;1970;0;14700;0;5;0;0;0;0
PER;1980;0;30;0;52;0;7;0;0
PER;1990;0;228;0;133;73;1;0;0
PER;2000;0;416;0;48;0;3;0;182426
PER;2010;0;52;0;116;0;8;0;0
PER;2020;0;242;0;8;0;4;0;0
PHL;1950;0;210;0;0;45;0;0;0
PHL;1960;0;26;79;0;142;0;0;0
PHL;1970;0;664;0;0;684;1;0;0
PHL;1980;0;20;0;37;635;21;0;0
PHL;1990;0;375;20;14;861;2;0;0
PHL;2000;0;10;0;12;673;19;0;0
PHL;2010;0;359;0;29;4144;4;0;0
PHL;2020;0;153;0;0;754;4;0;0
POL;1950;0;0;0;0;0;0;0;0
POL;1960;0;0;0;0;0;0;0;0
POL;1970;0;0;0;0;0;0;0;0
POL;1980;0;0;0;0;0;0;0;0
POL;1990;0;0;0;0;0;0;0;0
POL;2000;0;0;0;0;9;0;0;0
POL;2010;0;0;0;0;28;0;0;0
POL;2020;0;0;0;0;11;0;0;0
PRT;1950;0;0;0;0;0;0;0;0
PRT;1960;0;8;0;10;0;0;0;0
PRT;1970;0;0;0;22;0;0;0;0
PRT;1980;0;60;0;0;0;0;5;0
PRT;1990;0;10;0;0;0;1;0;0
PRT;2000;0;0;0;0;1;0;14;0
PRT;2010;0;0;0;2;5;0;55;0
PRT;2020;0;0;0;0;0;0;62;0
PRI;1950;0;0;0;0;0;0;0;0
PRI;1960;0;0;0;0;0;0;0;0
PRI;1970;0;0;0;0;0;0;0;0
PRI;1980;0;0;0;0;0;0;0;0
PRI;1990;0;0;0;0;0;0;0;0
PRI;2000;0;0;0;0;0;0;0;0
PRI;2010;0;0;0;0;0;0;0;0
PRI;2020;0;3;0;0;0;0;0;0
QAT;1950;0;0;0;0;0;0;0;0
QAT;1960;0;0;0;0;0;0;0;0
QAT;1970;0;0;0;0;0;0;0;0
QAT;1980;0;0;0;0;0;0;0;0
QAT;1990;0;0;0;0;0;0;0;0
QAT;2000;0;0;0;0;0;0;0;0
QAT;2010;0;0;0;0;0;0;0;0
QAT;2020;0;0;0;0;0;0;0;0
REU;1950;0;0;0;0;0;0;0;0
REU;1960;0;0;0;0;0;0;0;0
REU;1970;0;0;0;0;0;0;0;0
REU;1980;0;0;0;0;6;0;0;0
REU;1990;0;0;0;0;0;0;0;0
REU;2000;0;0;0;0;39;0;0;0
REU;2010;0;0;0;0;2;0;0;0
REU;2020;0;0;0;0;4;0;0;0
ROU;1950;0;0;0;0;0;0;0;0
ROU;1960;0;0;0;0;0;0;0;0
ROU;1970;0;1130;0;0;0;0;0;0
ROU;1980;0;0;0;0;0;0;0;0
ROU;1990;0;71;0;3;7;0;0;20
ROU;2000;0;0;0;1;0;0;0;82
ROU;2010;0;0;0;0;14;0;0;24
ROU;2020;0;0;0;0;0;0;0;0
RUS;1950;0;0;0;0;0;0;0;0
RUS;1960;0;0;0;0;0;0;0;0
RUS;1970;0;0;0;0;0;0;0;0
RUS;1980;0;0;0;0;0;0;0;0
RUS;1990;0;101;0;45;17;0;0;68
RUS;2000;0;17;0;120;9;1;0;72
RUS;2010;0;0;0;612;22;0;232;161
RUS;2020;0;0;0;1;0;0;4;0
RWA;1950;0;0;0;0;0;0;0;0
RWA;1960;0;0;0;0;0;0;0;0
RWA;1970;0;0;0;0;0;0;0;0
RWA;1980;0;0;0;5;0;0;0;0
RWA;1990;0;0;0;0;0;0;0;0
RWA;2000;0;75;0;7;0;0;0;0
RWA;2010;0;0;0;11;3;6;0;0
RWA;2020;0;0;0;28;0;0;0;0
BLM;1950;0;0;0;0;0;0;0;0
BLM;1960;0;0;0;0;0;0;0;0
BLM;1970;0;0;0;0;0;0;0;0
BLM;1980;0;0;0;0;0;0;0;0
BLM;1990;0;0;0;0;0;0;0;0
BLM;2000;0;0;0;0;0;0;0;0
BLM;2010;0;0;0;0;0;0;0;0
BLM;2020;0;0;0;0;0;0;0;0
SHN;1950;0;0;0;0;0;0;0;0
SHN;1960;0;0;0;0;0;0;0;0
SHN;1970;0;0;0;0;0;0;0;0
SHN;1980;0;0;0;0;0;0;0;0
SHN;1990;0;0;0;0;0;0;0;0
SHN;2000;0;0;0;0;0;0;0;0
SHN;2010;0;0;0;0;0;0;0;0
SHN;2020;0;0;0;0;0;0;0;0
KNA;1950;0;0;0;0;0;0;0;0
KNA;1960;0;0;0;0;0;0;0;0
KNA;1970;0;0;0;0;0;0;0;0
KNA;1980;0;0;0;0;0;0;0;0
KNA;1990;0;0;0;0;0;0;0;0
KNA;2000;0;0;0;0;0;0;0;0
KNA;2010;0;0;0;0;0;0;0;0
KNA;2020;0;0;0;0;0;0;0;0
LCA;1950;0;0;0;0;0;0;0;0
LCA;1960;0;0;0;0;0;0;0;0
LCA;1970;0;0;0;0;0;0;0;0
LCA;1980;0;0;0;0;0;0;0;0
LCA;1990;0;0;0;0;0;0;0;0
LCA;2000;0;0;0;0;0;0;0;0
LCA;2010;0;0;0;0;0;0;0;0
LCA;2020;0;0;0;0;0;0;0;0
MAF;1950;0;0;0;0;0;0;0;0
MAF;1960;0;0;0;0;0;0;0;0
MAF;1970;0;0;0;0;0;0;0;0
MAF;1980;0;0;0;0;0;0;0;0
MAF;1990;0;0;0;0;0;0;0;0
MAF;2000;0;0;0;0;0;0;0;0
MAF;2010;0;0;0;0;11;0;0;0
MAF;2020;0;0;0;0;0;0;0;0
VCT;1950;0;0;0;0;0;0;0;0
VCT;1960;0;0;0;0;0;0;0;0
VCT;1970;0;0;0;0;0;0;0;0
VCT;1980;0;0;0;1;1;0;0;0
VCT;1990;0;0;0;0;0;0;0;0
VCT;2000;0;0;0;0;0;0;0;0
VCT;2010;0;0;0;4;0;0;0;0
VCT;2020;0;0;0;0;0;0;0;0
WSM;1950;0;0;0;0;0;0;0;0
WSM;1960;0;0;0;0;0;0;0;0
WSM;1970;0;0;0;0;0;0;0;0
WSM;1980;0;0;0;0;0;0;0;0
WSM;1990;0;0;0;0;0;0;0;0
WSM;2000;0;31;0;0;0;0;0;0
WSM;2010;0;0;0;0;0;0;0;0
WSM;2020;0;0;0;0;0;0;0;0
STP;1950;0;0;0;0;0;0;0;0
STP;1960;0;0;0;0;0;0;0;0
STP;1970;0;0;0;0;0;0;0;0
STP;1980;0;0;0;0;0;0;0;0
STP;1990;0;0;0;0;0;0;0;0
STP;2000;0;0;0;0;0;0;0;0
STP;2010;0;0;0;0;0;0;0;0
STP;2020;0;0;0;0;0;0;0;0
SAU;1950;0;0;0;0;0;0;0;0
SAU;1960;0;0;0;0;0;0;0;0
SAU;1970;0;0;0;0;0;0;0;0
SAU;1980;0;0;0;0;0;0;0;0
SAU;1990;0;0;0;0;0;0;0;0
SAU;2000;0;0;0;10;0;0;0;0
SAU;2010;0;0;0;1;0;0;0;0
SAU;2020;0;0;0;0;0;0;0;0
SEN;1950;0;0;0;0;0;0;0;0
SEN;1960;0;0;0;0;0;0;0;0
SEN;1970;0;0;0;0;0;0;0;0
SEN;1980;0;0;0;0;0;0;0;0
SEN;1990;0;0;0;0;0;0;0;0
SEN;2000;0;0;0;0;0;0;0;0
SEN;2010;0;0;0;32;0;0;0;0
SEN;2020;0;0;0;57;0;0;0;0
SRB;1950;0;0;0;0;0;0;0;0
SRB;1960;0;0;0;0;0;0;0;0
SRB;1970;0;0;0;0;0;0;0;0
SRB;1980;0;0;0;0;0;0;0;0
SRB;1990;0;0;0;0;0;0;0;0
SRB;2000;0;0;0;0;0;0;0;50
SRB;2010;0;12;0;0;0;0;0;0
SRB;2020;0;0;0;0;0;0;0;0
SYC;1950;0;0;0;0;0;0;0;0
SYC;1960;0;0;0;0;0;0;0;0
SYC;1970;0;0;0;0;0;0;0;0
SYC;1980;0;0;0;0;0;0;0;0
SYC;1990;0;0;0;0;0;0;0;0
SYC;2000;0;0;0;0;0;0;0;0
SYC;2010;0;0;0;0;0;0;0;0
SYC;2020;0;0;0;0;0;0;0;0
SLE;1950;0;0;0;0;0;0;0;0
SLE;1960;0;0;0;0;0;0;0;0
SLE;1970;0;0;0;0;0;0;0;0
SLE;1980;0;0;0;0;0;0;0;0
SLE;1990;0;0;0;0;0;0;0;0
SLE;2000;0;0;0;2;0;0;0;0
SLE;2010;0;0;0;0;0;11;0;0
SLE;2020;0;0;0;26;0;0;0;0
SXM;1950;0;0;0;0;0;0;0;0
SXM;1960;0;0;0;0;0;0;0;0
SXM;1970;0;0;0;0;0;0;0;0
SXM;1980;0;0;0;0;0;0;0;0
SXM;1990;0;0;0;0;0;0;0;0
SXM;2000;0;0;0;0;0;0;0;0
SXM;2010;0;0;0;0;4;0;0;0
SXM;2020;0;0;0;0;0;0;0;0
SVK;1950;0;0;0;0;0;0;0;0
SVK;1960;0;0;0;0;0;0;0;0
SVK;1970;0;0;0;0;0;0;0;0
SVK;1980;0;0;0;0;0;0;0;0
SVK;1990;0;0;0;6;0;0;0;0
SVK;2000;0;0;0;0;2;0;0;9
SVK;2010;0;0;0;0;0;0;0;0
SVK;2020;0;0;0;0;0;0;0;0
SVN;1950;0;0;0;0;0;0;0;0
SVN;1960;0;0;0;0;0;0;0;0
SVN;1970;0;0;0;0;0;0;0;0
SVN;1980;0;0;0;0;0;0;0;0
SVN;1990;0;0;0;0;0;0;0;0
SVN;2000;0;1;0;0;0;0;0;0
SVN;2010;0;0;0;0;0;0;0;0
SVN;2020;0;0;0;0;0;0;0;0
SLB;1950;0;0;0;0;0;0;0;0
SLB;1960;0;0;0;0;0;0;0;0
SLB;1970;0;0;0;0;0;0;0;0
SLB;1980;0;0;0;0;0;0;0;0
SLB;1990;0;0;0;0;0;0;0;0
SLB;2000;0;1;0;0;1;0;0;0
SLB;2010;0;0;0;0;0;0;0;0
SLB;2020;0;0;0;0;0;0;0;0
SOM;1950;0;0;0;0;0;0;0;0
SOM;1960;0;0;0;0;0;0;0;0
SOM;1970;0;0;0;0;0;0;0;0
SOM;1980;0;0;0;0;0;0;0;0
SOM;1990;0;0;0;0;0;0;0;0
SOM;2000;0;28;0;3;0;0;0;0
SOM;2010;0;0;0;0;0;0;0;0
SOM;2020;0;0;0;7;0;0;0;0
ZAF;1950;0;0;0;0;0;0;0;0
ZAF;1960;0;0;0;0;0;0;0;0
ZAF;1970;0;0;0;0;0;0;0;0
ZAF;1980;0;0;0;0;20;0;0;0
ZAF;1990;0;5;0;4;64;0;1;0
ZAF;2000;0;6;0;1;28;0;53;0
ZAF;2010;0;0;0;32;26;0;0;2
ZAF;2020;0;0;0;18;9;0;0;0
KOR;1950;0;0;0;0;0;0;0;0
KOR;1960;0;0;0;74;32;0;0;0
KOR;1970;0;0;0;184;0;0;0;0
KOR;1980;0;0;0;19;20;0;0;0
KOR;1990;0;0;0;6;18;1;0;0
KOR;2000;0;0;0;2;30;0;2;0
KOR;2010;0;9;0;0;15;3;4;0
KOR;2020;0;0;0;6;3;0;0;118
SSD;1950;0;0;0;0;0;0;0;0
SSD;1960;0;0;0;0;0;0;0;0
SSD;1970;0;0;0;0;0;0;0;0
SSD;1980;0;0;0;0;0;0;0;0
SSD;1990;0;0;0;0;0;0;0;0
SSD;2000;0;0;0;0;0;0;0;0
SSD;2010;0;0;0;0;0;0;1;0
SSD;2020;0;0;0;0;0;0;0;0
ESP;1950;0;7;0;0;0;0;0;0
ESP;1960;0;0;0;0;0;0;0;0
ESP;1970;0;0;0;5;0;0;0;0
ESP;1980;0;0;0;160;6;0;0;0
ESP;1990;0;2;0;0;0;13;2;7
ESP;2000;0;0;0;8;0;0;10;11
ESP;2010;0;30;0;4;0;0;1;0
ESP;2020;0;0;0;0;0;0;0;0
LKA;1950;0;0;0;0;0;0;0;0
LKA;1960;0;0;0;0;0;0;0;0
LKA;1970;0;0;0;0;500;0;0;0
LKA;1980;0;0;0;100;0;0;0;0
LKA;1990;0;0;0;0;0;0;0;0
LKA;2000;0;2318;0;0;0;0;0;0
LKA;2010;0;0;0;30;12;0;0;0
LKA;2020;0;0;0;6;0;0;0;0
SDN;1950;0;0;0;0;0;0;0;0
SDN;1960;0;0;0;0;0;0;0;0
SDN;1970;0;0;0;0;0;0;0;0
SDN;1980;0;0;0;0;0;0;0;0
SDN;1990;0;2;0;1850;0;0;0;0
SDN;2000;0;0;0;39;0;0;0;0
SDN;2010;0;0;0;72;3;0;0;0
SDN;2020;0;0;0;60;0;0;0;0
SUR;1950;0;0;0;0;0;0;0;0
SUR;1960;0;0;0;0;0;0;0;0
SUR;1970;0;0;0;0;0;0;0;0
SUR;1980;0;0;0;0;0;0;0;0
SUR;1990;0;0;0;0;0;0;0;0
SUR;2000;0;0;0;0;0;0;0;0
SUR;2010;0;0;0;0;0;0;0;0
SUR;2020;0;0;0;0;0;0;0;0
SWE;1950;0;0;0;0;0;0;0;0
SWE;1960;0;0;0;0;0;0;0;0
SWE;1970;0;0;0;0;0;5;0;0
SWE;1980;0;0;0;0;0;0;0;0
SWE;1990;0;0;0;0;0;0;0;0
SWE;2000;0;0;0;0;0;0;0;0
SWE;2010;0;0;0;0;0;0;0;0
SWE;2020;0;0;0;0;0;0;0;0
CHE;1950;0;0;0;0;0;0;0;0
CHE;1960;0;0;0;0;0;0;0;0
CHE;1970;0;0;0;0;0;0;0;0
CHE;1980;0;0;0;0;0;0;0;0
CHE;1990;0;0;0;0;0;0;0;0
CHE;2000;0;0;0;0;1;0;0;0
CHE;2010;0;0;0;0;10;0;0;0
CHE;2020;0;0;0;0;2;0;0;0
SYR;1950;0;0;0;0;0;0;0;0
SYR;1960;0;0;0;0;0;0;0;0
SYR;1970;0;0;0;0;0;0;0;0
SYR;1980;0;0;0;0;0;0;0;0
SYR;1990;0;0;0;0;0;0;0;0
SYR;2000;0;0;0;0;35;2;0;0
SYR;2010;0;0;0;0;350;0;0;0
SYR;2020;0;0;0;1;0;0;26;0
TWN;1950;0;90;0;0;0;0;0;0
TWN;1960;0;250;0;0;66;0;0;0
TWN;1970;0;0;0;600;53;0;0;0
TWN;1980;0;5;0;2;0;3;0;0
TWN;1990;0;892;0;0;21;0;0;0
TWN;2000;0;24;0;0;90;0;0;0
TWN;2010;0;102;0;4;165;0;0;0
TWN;2020;0;47;0;0;0;0;0;0
TJK;1950;0;0;0;0;0;0;0;0
TJK;1960;0;0;0;0;0;0;0;0
TJK;1970;0;0;0;0;0;0;0;0
TJK;1980;0;0;0;0;0;0;0;0
TJK;1990;0;0;0;6;0;0;0;0
TJK;2000;0;7;0;1;0;2;0;0
TJK;2010;0;1;0;34;0;0;0;0
TJK;2020;0;0;0;0;0;0;0;0
TZA;1950;0;0;0;0;0;0;0;0
TZA;1960;0;0;0;0;0;0;0;0
TZA;1970;0;0;0;0;0;0;0;0
TZA;1980;0;0;0;0;0;0;0;0
TZA;1990;0;0;0;3;0;0;0;0
TZA;2000;0;1;0;6;1;0;0;0
TZA;2010;0;44;0;21;11;0;0;0
TZA;2020;0;0;0;0;0;0;0;0
THA;1950;0;0;0;0;0;0;0;0
THA;1960;0;0;0;20;0;0;0;0
THA;1970;0;0;0;49;0;0;0;0
THA;1980;0;0;0;193;0;0;0;0
THA;1990;0;0;0;26;41;0;0;0
THA;2000;0;846;0;81;10;1;0;0
THA;2010;0;4;0;1;0;0;0;0
THA;2020;0;0;0;2;1;0;0;0
TLS;1950;0;0;0;0;0;0;0;0
TLS;1960;0;0;0;0;0;0;0;0
TLS;1970;0;0;0;0;0;0;0;0
TLS;1980;0;0;0;0;0;0;0;0
TLS;1990;0;0;0;0;0;0;0;0
TLS;2000;0;0;0;0;0;0;0;0
TLS;2010;0;0;0;0;0;0;0;0
TLS;2020;0;0;0;2;0;0;0;0
TGO;1950;0;0;0;0;0;0;0;0
TGO;1960;0;0;0;0;2;0;0;0
TGO;1970;0;0;0;0;0;0;0;0
TGO;1980;0;0;0;0;0;0;0;0
TGO;1990;0;0;0;0;0;0;0;0
TGO;2000;0;0;0;16;0;0;0;0
TGO;2010;0;0;0;0;0;0;0;0
TGO;2020;0;0;0;0;0;0;0;0
TKL;1950;0;0;0;0;0;0;0;0
TKL;1960;0;0;0;0;0;0;0;0
TKL;1970;0;0;0;0;0;0;0;0
TKL;1980;0;0;0;0;0;0;0;0
TKL;1990;0;0;0;0;0;0;0;0
TKL;2000;0;0;0;0;0;0;0;0
TKL;2010;0;0;0;0;0;0;0;0
TKL;2020;0;0;0;0;0;0;0;0
TON;1950;0;0;0;0;0;0;0;0
TON;1960;0;0;0;0;0;0;0;0
TON;1970;0;1;0;0;1;0;0;0
TON;1980;0;0;0;0;1;0;0;0
TON;1990;0;0;0;0;0;0;0;0
TON;2000;0;1;0;0;0;0;0;0
TON;2010;0;0;0;0;1;0;0;0
TON;2020;0;0;0;0;0;0;0;0
TTO;1950;0;0;0;0;0;0;0;0
TTO;1960;0;0;0;0;0;0;0;0
TTO;1970;0;0;0;0;0;0;0;0
TTO;1980;0;0;0;0;0;0;0;0
TTO;1990;0;0;0;0;0;0;0;0
TTO;2000;0;0;0;0;0;0;0;0
TTO;2010;0;0;0;0;0;0;0;0
TTO;2020;0;0;0;0;0;0;0;0
TUN;1950;0;0;0;0;0;0;0;0
TUN;1960;0;0;0;0;0;0;0;0
TUN;1970;0;0;0;0;0;0;0;0
TUN;1980;0;0;0;0;0;0;0;0
TUN;1990;0;0;0;0;0;0;0;0
TUN;2000;0;0;0;1;0;0;0;0
TUN;2010;0;0;0;0;0;0;0;0
TUN;2020;0;0;0;0;0;0;0;0
TUR;1950;0;52;0;0;0;0;0;0
TUR;1960;0;253;0;0;0;0;0;0
TUR;1970;0;2247;0;0;0;0;0;0
TUR;1980;0;133;0;0;0;13;0;0
TUR;1990;0;5650;0;17;0;5;0;0
TUR;2000;0;145;0;5;14;1;0;45
TUR;2010;0;512;0;0;0;11;0;0
TUR;2020;0;910;0;120;0;28;41;0
TKM;1950;0;0;0;0;0;0;0;0
TKM;1960;0;0;0;0;0;0;0;0
TKM;1970;0;0;0;0;0;0;0;0
TKM;1980;0;0;0;0;0;0;0;0
TKM;1990;0;0;0;0;0;0;0;0
TKM;2000;0;0;0;0;0;0;0;0
TKM;2010;0;0;0;0;0;0;0;0
TKM;2020;0;0;0;0;0;0;0;0
TCA;1950;0;0;0;0;0;0;0;0
TCA;1960;0;0;0;0;0;0;0;0
TCA;1970;0;0;0;0;0;0;0;0
TCA;1980;0;0;0;0;0;0;0;0
TCA;1990;0;0;0;0;0;0;0;0
TCA;2000;0;0;0;0;0;0;0;0
TCA;2010;0;0;0;0;0;0;0;0
TCA;2020;0;0;0;0;0;0;0;0
TUV;1950;0;0;0;0;0;0;0;0
TUV;1960;0;0;0;0;0;0;0;0
TUV;1970;0;0;0;0;0;0;0;0
TUV;1980;0;0;0;0;0;0;0;0
TUV;1990;0;0;0;0;0;0;0;0
TUV;2000;0;0;0;0;0;0;0;0
TUV;2010;0;0;0;0;0;0;0;0
TUV;2020;0;0;0;0;0;0;0;0
UGA;1950;0;0;0;0;0;0;0;0
UGA;1960;0;51;0;0;0;0;0;0
UGA;1970;0;0;0;0;0;0;0;0
UGA;1980;0;0;0;0;0;0;0;0
UGA;1990;0;0;0;0;0;0;0;0
UGA;2000;0;0;0;4;1;1;0;0
UGA;2010;0;0;0;1;5;10;0;0
UGA;2020;0;0;0;28;0;2;0;0
UKR;1950;0;0;0;0;0;0;0;0
UKR;1960;0;0;0;0;0;0;0;0
UKR;1970;0;0;0;0;0;0;0;0
UKR;1980;0;0;0;0;0;0;0;0
UKR;1990;0;0;0;23;0;0;0;0
UKR;2000;0;0;0;0;73;0;0;960
UKR;2010;0;0;0;6;0;0;0;303
UKR;2020;0;0;0;0;0;0;6;0
ARE;1950;0;0;0;0;0;0;0;0
ARE;1960;0;0;0;0;0;0;0;0
ARE;1970;0;0;0;0;0;0;0;0
ARE;1980;0;0;0;0;0;0;0;0
ARE;1990;0;0;0;0;0;0;0;0
ARE;2000;0;0;0;0;0;0;0;0
ARE;2010;0;0;0;0;0;0;0;0
ARE;2020;0;0;0;0;0;0;0;0
GBR;1950;0;0;0;0;0;0;0;0
GBR;1960;0;0;0;0;0;0;0;0
GBR;1970;0;0;0;0;0;0;0;0
GBR;1980;0;0;0;0;1;0;0;0
GBR;1990;0;0;0;0;0;0;0;0
GBR;2000;0;0;0;1;0;0;0;5
GBR;2010;0;0;0;0;0;0;0;0
GBR;2020;0;0;0;0;0;0;0;0
USA;1950;0;20;0;0;0;0;0;0
USA;1960;0;0;0;0;100;0;0;0
USA;1970;0;201;0;0;16;0;0;0
USA;1980;0;393;0;0;151;0;0;0
USA;1990;0;756;0;9;284;0;31;0
USA;2000;0;52;0;27;284;2;30;3
USA;2010;0;28;0;12;622;3;43;0
USA;2020;0;0;0;0;271;0;77;0
VIR;1950;0;0;0;0;0;0;0;0
VIR;1960;0;0;0;0;0;0;0;0
VIR;1970;0;0;0;0;0;0;0;0
VIR;1980;0;0;0;0;0;0;0;0
VIR;1990;0;0;0;0;0;0;0;0
VIR;2000;0;0;0;0;0;0;0;0
VIR;2010;0;0;0;0;0;0;0;0
VIR;2020;0;0;0;0;0;0;0;0
URY;1950;0;0;0;0;0;0;0;0
URY;1960;0;0;0;0;0;0;0;0
URY;1970;0;0;0;0;0;0;0;0
URY;1980;0;0;0;0;0;0;0;0
URY;1990;0;0;0;0;0;0;0;0
URY;2000;0;0;0;0;1;0;0;0
URY;2010;0;0;0;25;0;0;0;0
URY;2020;0;0;0;0;0;0;0;0
UZB;1950;0;0;0;0;0;0;0;0
UZB;1960;0;0;0;0;0;0;0;0
UZB;1970;0;0;0;0;0;0;0;0
UZB;1980;0;0;0;0;0;0;0;0
UZB;1990;0;0;0;0;0;0;0;0
UZB;2000;0;0;0;0;0;0;0;0
UZB;2010;0;0;0;0;0;0;0;0
UZB;2020;0;0;0;22;0;2;0;0
VUT;1950;0;0;0;0;0;0;0;0
VUT;1960;0;0;0;0;0;0;0;0
VUT;1970;0;0;0;0;0;0;0;0
VUT;1980;0;0;0;0;0;0;0;0
VUT;1990;0;10;0;0;2;0;0;0
VUT;2000;0;0;0;0;1;0;0;0
VUT;2010;0;0;0;0;1;0;0;0
VUT;2020;0;0;0;0;40;0;0;0
VEN;1950;0;0;0;0;0;0;0;0
VEN;1960;0;154;0;0;0;0;0;0
VEN;1970;0;0;0;0;0;0;0;0
VEN;1980;0;9;0;3;0;30;0;0
VEN;1990;0;68;0;307;40;2;0;0
VEN;2000;0;0;0;15;1;0;0;0
VEN;2010;0;0;0;0;0;0;0;0
VEN;2020;0;0;0;0;0;0;0;0
VNM;1950;0;0;0;0;0;0;0;0
VNM;1960;0;0;0;0;0;0;0;0
VNM;1970;0;0;0;0;0;0;0;0
VNM;1980;0;0;0;0;589;0;0;0
VNM;1990;0;0;0;81;205;3;0;0
VNM;2000;0;0;0;51;351;4;0;0
VNM;2010;0;0;0;34;95;0;0;0
VNM;2020;0;0;0;3;69;0;0;0
WLF;1950;0;0;0;0;0;0;0;0
WLF;1960;0;0;0;0;0;0;0;0
WLF;1970;0;0;0;0;0;0;0;0
WLF;1980;0;0;0;0;0;0;0;0
WLF;1990;0;2;0;0;0;0;0;0
WLF;2000;0;0;0;0;0;0;0;0
WLF;2010;0;0;0;0;0;0;0;0
WLF;2020;0;0;0;0;0;0;0;0
YEM;1950;0;0;0;0;0;0;0;0
YEM;1960;0;0;0;0;0;0;0;0
YEM;1970;0;0;0;0;0;0;0;0
YEM;1980;0;0;0;0;0;0;0;0
YEM;1990;0;4;0;0;0;0;0;0
YEM;2000;0;0;2;11;0;1;0;0
YEM;2010;0;0;0;2;19;2;0;0
YEM;2020;0;0;0;51;0;0;0;0
ZMB;1950;0;0;0;0;0;0;0;0
ZMB;1960;0;0;0;0;0;0;0;0
ZMB;1970;0;0;0;90;0;0;0;0
ZMB;1980;0;0;0;0;0;0;0;0
ZMB;1990;0;0;0;0;0;0;0;0
ZMB;2000;0;0;0;1;0;0;0;0
ZMB;2010;0;0;0;0;0;0;0;0
ZMB;2020;0;0;0;0;0;0;0;0
ZWE;1950;0;0;0;0;0;0;0;0
ZWE;1960;0;0;0;0;0;0;0;0
ZWE;1970;0;0;0;0;0;0;0;0
ZWE;1980;0;0;0;0;0;0;0;0
ZWE;1990;0;0;0;0;0;0;0;0
ZWE;2000;0;0;0;0;0;0;0;0
ZWE;2010;0;0;0;0;31;0;0;0
ZWE;2020;0;0;0;0;0;0;0;0
